,Date,Open,High,Low,Close,Volume,Adj_Close
2022-09-06 00:31:00,1662435060000,19764.4,19766.7,19753.4,19757.0,162.377,19757.00
2022-09-06 00:32:00,1662435120000,19757.0,19769.6,19756.9,19763.3,151.97,19763.30
2022-09-06 00:33:00,1662435180000,19763.3,19769.8,19763.3,19767.0,130.964,19767.00
2022-09-06 00:34:00,1662435240000,19767.0,19770.0,19763.3,19764.2,98.217,19764.20
2022-09-06 00:35:00,1662435300000,19764.2,19775.7,19764.2,19765.6,175.45,19765.60
2022-09-06 00:36:00,1662435360000,19765.6,19767.5,19758.7,19759.7,170.34,19759.70
2022-09-06 00:37:00,1662435420000,19759.7,19763.4,19745.0,19745.0,264.599,19745.00
2022-09-06 00:38:00,1662435480000,19745.1,19754.8,19740.6,19750.4,195.235,19750.40
2022-09-06 00:39:00,1662435540000,19750.4,19754.4,19741.5,19741.6,123.27,19741.60
2022-09-06 00:40:00,1662435600000,19741.5,19746.3,19736.3,19746.3,158.41,19746.30
2022-09-06 00:41:00,1662435660000,19746.3,19759.1,19746.2,19750.5,194.785,19750.50
2022-09-06 00:42:00,1662435720000,19750.5,19752.0,19746.3,19752.0,79.962,19752.00
2022-09-06 00:43:00,1662435780000,19752.0,19759.7,19747.3,19758.4,112.633,19758.40
2022-09-06 00:44:00,1662435840000,19758.4,19761.9,19754.8,19760.1,101.274,19760.10
2022-09-06 00:45:00,1662435900000,19760.0,19760.0,19746.6,19758.3,190.933,19758.30
2022-09-06 00:46:00,1662435960000,19758.2,19763.1,19746.9,19763.1,127.914,19763.10
2022-09-06 00:47:00,1662436020000,19763.6,19778.6,19763.5,19770.1,199.801,19770.10
2022-09-06 00:48:00,1662436080000,19770.0,19772.0,19763.3,19763.4,116.35,19763.40
2022-09-06 00:49:00,1662436140000,19763.4,19763.4,19742.2,19750.3,169.612,19750.30
2022-09-06 00:50:00,1662436200000,19750.3,19764.5,19744.3,19758.8,160.703,19758.80
2022-09-06 00:51:00,1662436260000,19758.8,19761.2,19746.5,19750.5,107.708,19750.50
2022-09-06 00:52:00,1662436320000,19750.4,19753.4,19747.2,19749.5,82.959,19749.50
2022-09-06 00:53:00,1662436380000,19749.5,19751.7,19740.5,19743.1,107.073,19743.10
2022-09-06 00:54:00,1662436440000,19743.1,19750.1,19740.7,19748.0,104.701,19748.00
2022-09-06 00:55:00,1662436500000,19748.0,19751.4,19745.4,19746.4,33.924,19746.40
2022-09-06 00:56:00,1662436560000,19746.4,19749.5,19745.9,19749.0,53.829,19749.00
2022-09-06 00:57:00,1662436620000,19749.0,19749.0,19735.0,19738.1,154.261,19738.10
2022-09-06 00:58:00,1662436680000,19738.0,19749.6,19738.0,19749.6,74.874,19749.60
2022-09-06 00:59:00,1662436740000,19749.6,19780.3,19749.5,19780.2,519.859,19780.20
2022-09-06 01:00:00,1662436800000,19780.3,19787.3,19771.6,19786.6,491.434,19786.60
2022-09-06 01:01:00,1662436860000,19786.6,19786.6,19775.6,19782.4,235.557,19782.40
2022-09-06 01:02:00,1662436920000,19782.4,19789.2,19781.3,19787.7,203.364,19787.70
2022-09-06 01:03:00,1662436980000,19787.6,19797.5,19777.3,19792.1,365.611,19792.10
2022-09-06 01:04:00,1662437040000,19792.1,19797.5,19784.6,19795.1,369.007,19795.10
2022-09-06 01:05:00,1662437100000,19795.2,19806.0,19791.3,19800.0,642.709,19800.00
2022-09-06 01:06:00,1662437160000,19800.1,19800.1,19787.9,19789.1,259.949,19789.10
2022-09-06 01:07:00,1662437220000,19789.1,19805.0,19786.0,19797.8,378.124,19797.80
2022-09-06 01:08:00,1662437280000,19797.8,19797.8,19784.2,19794.0,241.614,19794.00
2022-09-06 01:09:00,1662437340000,19793.9,19803.7,19789.7,19789.9,295.807,19789.90
2022-09-06 01:10:00,1662437400000,19789.8,19806.9,19789.8,19794.6,267.372,19794.60
2022-09-06 01:11:00,1662437460000,19794.5,19797.6,19790.0,19797.4,125.681,19797.40
2022-09-06 01:12:00,1662437520000,19797.4,19802.4,19792.9,19799.1,136.206,19799.10
2022-09-06 01:13:00,1662437580000,19799.2,19800.0,19785.1,19800.0,205.555,19800.00
2022-09-06 01:14:00,1662437640000,19799.9,19802.2,19796.7,19798.6,169.135,19798.60
2022-09-06 01:15:00,1662437700000,19798.6,19807.0,19797.3,19803.3,185.545,19803.30
2022-09-06 01:16:00,1662437760000,19803.3,19803.4,19792.7,19801.1,151.974,19801.10
2022-09-06 01:17:00,1662437820000,19801.3,19807.7,19799.9,19800.0,113.914,19800.00
2022-09-06 01:18:00,1662437880000,19799.9,19814.8,19799.9,19812.5,434.269,19812.50
2022-09-06 01:19:00,1662437940000,19812.5,19822.4,19806.6,19813.1,820.089,19813.10
2022-09-06 01:20:00,1662438000000,19813.0,19830.0,19807.5,19828.3,490.477,19828.30
2022-09-06 01:21:00,1662438060000,19828.3,19828.3,19819.5,19822.9,259.318,19822.90
2022-09-06 01:22:00,1662438120000,19822.9,19825.0,19816.7,19824.9,376.426,19824.90
2022-09-06 01:23:00,1662438180000,19825.0,19827.9,19808.6,19822.9,542.19,19822.90
2022-09-06 01:24:00,1662438240000,19823.0,19839.9,19822.9,19838.0,478.2,19838.00
2022-09-06 01:25:00,1662438300000,19838.0,19838.3,19829.5,19830.8,252.495,19830.80
2022-09-06 01:26:00,1662438360000,19830.8,19833.0,19806.4,19810.5,326.257,19810.50
2022-09-06 01:27:00,1662438420000,19810.5,19817.8,19807.4,19811.7,210.733,19811.70
2022-09-06 01:28:00,1662438480000,19811.7,19816.1,19811.7,19816.0,89.501,19816.00
2022-09-06 01:29:00,1662438540000,19816.1,19822.8,19816.0,19822.8,148.17,19822.80
2022-09-06 01:30:00,1662438600000,19822.7,19831.5,19821.0,19821.5,320.989,19821.50
2022-09-06 01:31:00,1662438660000,19821.5,19822.8,19805.0,19807.2,355.482,19807.20
2022-09-06 01:32:00,1662438720000,19807.2,19835.6,19807.2,19820.5,473.79,19820.50
2022-09-06 01:33:00,1662438780000,19820.5,19823.4,19808.0,19812.3,332.312,19812.30
2022-09-06 01:34:00,1662438840000,19812.3,19817.0,19812.3,19817.0,130.69,19817.00
2022-09-06 01:35:00,1662438900000,19817.0,19817.0,19808.4,19808.5,177.402,19808.50
2022-09-06 01:36:00,1662438960000,19808.4,19810.0,19800.3,19802.2,279.388,19802.20
2022-09-06 01:37:00,1662439020000,19802.3,19807.0,19792.5,19799.1,397.762,19799.10
2022-09-06 01:38:00,1662439080000,19799.0,19802.1,19792.9,19792.9,102.646,19792.90
2022-09-06 01:39:00,1662439140000,19792.9,19798.7,19785.6,19788.8,284.63,19788.80
2022-09-06 01:40:00,1662439200000,19788.7,19799.9,19788.7,19791.6,185.057,19791.60
2022-09-06 01:41:00,1662439260000,19791.7,19794.4,19791.1,19791.7,74.151,19791.70
2022-09-06 01:42:00,1662439320000,19791.7,19793.3,19784.1,19791.3,181.278,19791.30
2022-09-06 01:43:00,1662439380000,19791.2,19793.2,19784.8,19788.3,96.381,19788.30
2022-09-06 01:44:00,1662439440000,19788.3,19790.4,19785.5,19785.5,86.826,19785.50
2022-09-06 01:45:00,1662439500000,19785.6,19790.6,19783.4,19783.5,146.234,19783.50
2022-09-06 01:46:00,1662439560000,19783.5,19790.6,19783.5,19788.2,159.44,19788.20
2022-09-06 01:47:00,1662439620000,19788.2,19789.9,19766.1,19767.7,961.081,19767.70
2022-09-06 01:48:00,1662439680000,19767.7,19778.0,19750.6,19750.6,717.141,19750.60
2022-09-06 01:49:00,1662439740000,19750.7,19763.9,19744.0,19763.0,543.289,19763.00
2022-09-06 01:50:00,1662439800000,19763.0,19763.0,19754.1,19758.1,197.819,19758.10
2022-09-06 01:51:00,1662439860000,19758.1,19769.8,19758.0,19767.1,155.934,19767.10
2022-09-06 01:52:00,1662439920000,19767.1,19769.2,19756.0,19760.1,219.269,19760.10
2022-09-06 01:53:00,1662439980000,19760.1,19778.0,19760.0,19778.0,274.193,19778.00
2022-09-06 01:54:00,1662440040000,19777.9,19779.9,19770.1,19770.7,170.731,19770.70
2022-09-06 01:55:00,1662440100000,19770.7,19776.2,19765.8,19766.0,152.191,19766.00
2022-09-06 01:56:00,1662440160000,19766.0,19766.4,19760.8,19761.0,119.21,19761.00
2022-09-06 01:57:00,1662440220000,19761.0,19764.2,19756.2,19756.3,140.531,19756.30
2022-09-06 01:58:00,1662440280000,19756.2,19757.0,19755.0,19756.9,123.315,19756.90
2022-09-06 01:59:00,1662440340000,19756.9,19757.0,19752.0,19754.1,175.748,19754.10
2022-09-06 02:00:00,1662440400000,19754.1,19756.3,19746.3,19746.5,254.902,19746.50
2022-09-06 02:01:00,1662440460000,19746.4,19758.0,19745.0,19745.1,336.023,19745.10
2022-09-06 02:02:00,1662440520000,19745.0,19748.2,19738.3,19743.4,472.635,19743.40
2022-09-06 02:03:00,1662440580000,19743.5,19750.0,19735.2,19736.9,271.217,19736.90
2022-09-06 02:04:00,1662440640000,19736.8,19746.9,19736.8,19746.1,122.271,19746.10
2022-09-06 02:05:00,1662440700000,19746.2,19753.3,19746.1,19750.4,284.616,19750.40
2022-09-06 02:06:00,1662440760000,19750.4,19755.9,19745.4,19745.5,203.202,19745.50
2022-09-06 02:07:00,1662440820000,19745.5,19746.1,19739.8,19739.8,135.211,19739.80
2022-09-06 02:08:00,1662440880000,19739.8,19757.7,19739.0,19757.0,149.408,19757.00
2022-09-06 02:09:00,1662440940000,19757.0,19767.7,19755.7,19764.0,238.449,19764.00
2022-09-06 02:10:00,1662441000000,19764.1,19771.0,19746.2,19746.3,252.958,19746.30
2022-09-06 02:11:00,1662441060000,19746.3,19753.8,19743.3,19748.0,249.659,19748.00
2022-09-06 02:12:00,1662441120000,19748.0,19754.9,19745.1,19753.5,166.426,19753.50
2022-09-06 02:13:00,1662441180000,19753.4,19753.5,19747.6,19749.6,99.766,19749.60
2022-09-06 02:14:00,1662441240000,19749.7,19751.2,19743.3,19744.3,140.467,19744.30
2022-09-06 02:15:00,1662441300000,19744.4,19752.0,19743.4,19744.5,239.525,19744.50
2022-09-06 02:16:00,1662441360000,19744.5,19750.0,19741.6,19745.1,159.192,19745.10
2022-09-06 02:17:00,1662441420000,19745.0,19747.0,19742.1,19747.0,88.607,19747.00
2022-09-06 02:18:00,1662441480000,19747.0,19753.7,19740.0,19740.0,220.858,19740.00
2022-09-06 02:19:00,1662441540000,19740.0,19744.2,19740.0,19744.1,92.31,19744.10
2022-09-06 02:20:00,1662441600000,19744.1,19744.2,19741.5,19741.6,80.581,19741.60
2022-09-06 02:21:00,1662441660000,19741.5,19741.6,19724.0,19737.5,481.033,19737.50
2022-09-06 02:22:00,1662441720000,19737.4,19745.8,19736.1,19744.7,268.306,19744.70
2022-09-06 02:23:00,1662441780000,19744.7,19757.6,19744.6,19753.9,171.324,19753.90
2022-09-06 02:24:00,1662441840000,19754.0,19760.4,19730.3,19730.4,767.84,19730.40
2022-09-06 02:25:00,1662441900000,19730.5,19745.6,19730.4,19745.6,140.58,19745.60
2022-09-06 02:26:00,1662441960000,19745.6,19750.0,19742.4,19746.3,186.12,19746.30
2022-09-06 02:27:00,1662442020000,19746.3,19772.2,19746.3,19769.4,324.548,19769.40
2022-09-06 02:28:00,1662442080000,19769.5,19777.0,19766.0,19768.1,381.248,19768.10
2022-09-06 02:29:00,1662442140000,19768.1,19776.8,19765.1,19765.1,191.141,19765.10
2022-09-06 02:30:00,1662442200000,19765.1,19778.6,19765.1,19775.0,241.527,19775.00
2022-09-06 02:31:00,1662442260000,19775.1,19775.1,19760.1,19764.0,300.659,19764.00
2022-09-06 02:32:00,1662442320000,19764.1,19764.5,19762.7,19764.5,67.689,19764.50
2022-09-06 02:33:00,1662442380000,19764.5,19767.8,19760.9,19767.8,129.872,19767.80
2022-09-06 02:34:00,1662442440000,19767.8,19767.8,19765.9,19766.7,83.666,19766.70
2022-09-06 02:35:00,1662442500000,19766.7,19777.2,19766.7,19777.2,159.601,19777.20
2022-09-06 02:36:00,1662442560000,19777.1,19784.1,19775.9,19780.8,278.734,19780.80
2022-09-06 02:37:00,1662442620000,19780.9,19803.9,19776.3,19800.0,679.406,19800.00
2022-09-06 02:38:00,1662442680000,19800.1,19810.0,19795.1,19805.9,832.174,19805.90
2022-09-06 02:39:00,1662442740000,19806.0,19815.0,19793.9,19801.1,455.562,19801.10
2022-09-06 02:40:00,1662442800000,19801.1,19818.0,19798.1,19818.0,250.978,19818.00
2022-09-06 02:41:00,1662442860000,19817.9,19818.0,19807.6,19817.7,366.785,19817.70
2022-09-06 02:42:00,1662442920000,19817.7,19818.1,19797.6,19801.2,323.636,19801.20
2022-09-06 02:43:00,1662442980000,19801.2,19801.3,19792.7,19800.1,427.716,19800.10
2022-09-06 02:44:00,1662443040000,19800.0,19810.1,19796.3,19806.6,221.205,19806.60
2022-09-06 02:45:00,1662443100000,19806.5,19809.6,19797.1,19799.0,425.217,19799.00
2022-09-06 02:46:00,1662443160000,19799.1,19814.3,19799.0,19807.0,471.499,19807.00
2022-09-06 02:47:00,1662443220000,19806.9,19813.6,19802.8,19813.5,138.732,19813.50
2022-09-06 02:48:00,1662443280000,19813.5,19827.6,19813.5,19823.6,549.024,19823.60
2022-09-06 02:49:00,1662443340000,19823.5,19829.3,19823.5,19824.7,242.924,19824.70
2022-09-06 02:50:00,1662443400000,19824.8,19824.8,19814.4,19817.2,267.352,19817.20
2022-09-06 02:51:00,1662443460000,19817.2,19817.3,19809.4,19812.9,246.426,19812.90
2022-09-06 02:52:00,1662443520000,19812.8,19812.9,19801.9,19806.4,186.303,19806.40
2022-09-06 02:53:00,1662443580000,19806.5,19807.0,19802.0,19804.9,152.274,19804.90
2022-09-06 02:54:00,1662443640000,19804.9,19812.6,19803.5,19803.5,206.362,19803.50
2022-09-06 02:55:00,1662443700000,19803.5,19803.6,19781.3,19793.2,397.787,19793.20
2022-09-06 02:56:00,1662443760000,19793.2,19793.2,19775.0,19779.6,386.554,19779.60
2022-09-06 02:57:00,1662443820000,19779.5,19783.5,19770.1,19772.6,179.429,19772.60
2022-09-06 02:58:00,1662443880000,19772.7,19783.6,19770.1,19781.7,138.605,19781.70
2022-09-06 02:59:00,1662443940000,19781.8,19783.0,19772.2,19772.2,131.005,19772.20
2022-09-06 03:00:00,1662444000000,19772.3,19788.1,19770.0,19786.4,521.145,19786.40
2022-09-06 03:01:00,1662444060000,19786.4,19786.4,19772.2,19773.6,124.499,19773.60
2022-09-06 03:02:00,1662444120000,19773.6,19773.6,19755.0,19760.4,460.776,19760.40
2022-09-06 03:03:00,1662444180000,19760.3,19770.5,19756.2,19760.6,224.478,19760.60
2022-09-06 03:04:00,1662444240000,19760.7,19775.5,19760.7,19772.1,160.826,19772.10
2022-09-06 03:05:00,1662444300000,19772.1,19774.2,19760.0,19764.4,265.662,19764.40
2022-09-06 03:06:00,1662444360000,19764.4,19767.5,19761.1,19765.5,102.261,19765.50
2022-09-06 03:07:00,1662444420000,19765.5,19774.4,19759.5,19765.6,229.151,19765.60
2022-09-06 03:08:00,1662444480000,19765.6,19783.2,19761.7,19783.2,242.944,19783.20
2022-09-06 03:09:00,1662444540000,19783.1,19805.4,19781.8,19781.9,387.068,19781.90
2022-09-06 03:10:00,1662444600000,19781.9,19782.0,19758.8,19762.8,251.642,19762.80
2022-09-06 03:11:00,1662444660000,19762.8,19766.8,19762.0,19766.8,165.755,19766.80
2022-09-06 03:12:00,1662444720000,19766.8,19776.4,19762.0,19772.3,100.376,19772.30
2022-09-06 03:13:00,1662444780000,19772.3,19789.2,19769.3,19788.0,156.407,19788.00
2022-09-06 03:14:00,1662444840000,19788.0,19788.8,19778.6,19781.0,94.596,19781.00
2022-09-06 03:15:00,1662444900000,19781.0,19790.9,19780.3,19783.0,160.165,19783.00
2022-09-06 03:16:00,1662444960000,19783.0,19783.1,19771.6,19771.7,77.948,19771.70
2022-09-06 03:17:00,1662445020000,19771.7,19776.1,19771.7,19772.1,72.337,19772.10
2022-09-06 03:18:00,1662445080000,19772.1,19780.0,19769.1,19780.0,148.262,19780.00
2022-09-06 03:19:00,1662445140000,19779.9,19783.6,19777.4,19778.2,78.173,19778.20
2022-09-06 03:20:00,1662445200000,19778.2,19778.2,19767.1,19770.9,121.21,19770.90
2022-09-06 03:21:00,1662445260000,19770.9,19771.0,19760.0,19760.1,137.862,19760.10
2022-09-06 03:22:00,1662445320000,19760.0,19770.8,19757.0,19770.8,157.254,19770.80
2022-09-06 03:23:00,1662445380000,19770.8,19781.7,19770.7,19779.9,177.683,19779.90
2022-09-06 03:24:00,1662445440000,19779.9,19795.2,19779.9,19789.8,205.111,19789.80
2022-09-06 03:25:00,1662445500000,19789.8,19792.5,19786.8,19787.0,176.053,19787.00
2022-09-06 03:26:00,1662445560000,19787.0,19791.0,19783.4,19783.8,85.418,19783.80
2022-09-06 03:27:00,1662445620000,19783.8,19808.9,19783.7,19806.6,373.603,19806.60
2022-09-06 03:28:00,1662445680000,19806.6,19816.9,19805.1,19812.1,369.032,19812.10
2022-09-06 03:29:00,1662445740000,19812.2,19815.4,19804.9,19807.2,255.476,19807.20
2022-09-06 03:30:00,1662445800000,19807.3,19810.1,19805.3,19809.5,237.292,19809.50
2022-09-06 03:31:00,1662445860000,19809.6,19819.8,19806.0,19814.8,312.891,19814.80
2022-09-06 03:32:00,1662445920000,19814.9,19820.0,19810.1,19810.1,266.479,19810.10
2022-09-06 03:33:00,1662445980000,19810.2,19820.7,19797.8,19818.6,303.239,19818.60
2022-09-06 03:34:00,1662446040000,19818.7,19818.7,19810.9,19812.5,200.003,19812.50
2022-09-06 03:35:00,1662446100000,19812.4,19817.1,19812.4,19815.6,140.77,19815.60
2022-09-06 03:36:00,1662446160000,19815.7,19825.0,19815.6,19823.0,397.624,19823.00
2022-09-06 03:37:00,1662446220000,19823.0,19830.0,19818.6,19829.8,398.88,19829.80
2022-09-06 03:38:00,1662446280000,19829.7,19842.3,19828.0,19834.1,622.694,19834.10
2022-09-06 03:39:00,1662446340000,19834.1,19840.0,19831.7,19839.0,412.244,19839.00
2022-09-06 03:40:00,1662446400000,19839.0,19843.9,19834.3,19836.2,455.499,19836.20
2022-09-06 03:41:00,1662446460000,19836.2,19837.1,19824.8,19834.1,385.611,19834.10
2022-09-06 03:42:00,1662446520000,19834.2,19835.0,19820.0,19834.1,290.968,19834.10
2022-09-06 03:43:00,1662446580000,19834.0,19838.5,19831.5,19838.4,210.402,19838.40
2022-09-06 03:44:00,1662446640000,19838.4,19838.5,19831.3,19831.5,146.542,19831.50
2022-09-06 03:45:00,1662446700000,19831.5,19873.7,19831.4,19844.6,1770.704,19844.60
2022-09-06 03:46:00,1662446760000,19844.7,19871.0,19844.6,19870.9,832.87,19870.90
2022-09-06 03:47:00,1662446820000,19871.0,19880.1,19852.6,19855.8,968.578,19855.80
2022-09-06 03:48:00,1662446880000,19855.8,19861.9,19846.8,19855.2,377.063,19855.20
2022-09-06 03:49:00,1662446940000,19855.2,19855.3,19841.3,19846.6,379.949,19846.60
2022-09-06 03:50:00,1662447000000,19846.7,19857.4,19841.0,19849.0,409.696,19849.00
2022-09-06 03:51:00,1662447060000,19849.0,19849.0,19836.1,19838.4,310.604,19838.40
2022-09-06 03:52:00,1662447120000,19838.4,19841.8,19830.8,19830.8,264.55,19830.80
2022-09-06 03:53:00,1662447180000,19830.8,19832.3,19812.0,19812.0,545.514,19812.00
2022-09-06 03:54:00,1662447240000,19812.0,19825.0,19812.0,19821.9,312.429,19821.90
2022-09-06 03:55:00,1662447300000,19821.8,19839.8,19821.8,19839.7,343.183,19839.70
2022-09-06 03:56:00,1662447360000,19839.6,19843.4,19829.9,19839.0,158.0,19839.00
2022-09-06 03:57:00,1662447420000,19839.1,19844.0,19834.3,19838.2,249.394,19838.20
2022-09-06 03:58:00,1662447480000,19838.3,19850.0,19838.2,19846.3,160.551,19846.30
2022-09-06 03:59:00,1662447540000,19846.3,19849.6,19843.8,19848.2,122.424,19848.20
2022-09-06 04:00:00,1662447600000,19848.3,19856.0,19836.0,19855.9,345.993,19855.90
2022-09-06 04:01:00,1662447660000,19855.9,19864.3,19851.6,19855.9,439.402,19855.90
2022-09-06 04:02:00,1662447720000,19855.9,19861.9,19852.4,19853.9,229.746,19853.90
2022-09-06 04:03:00,1662447780000,19853.8,19853.9,19845.0,19848.4,295.171,19848.40
2022-09-06 04:04:00,1662447840000,19848.4,19860.0,19848.4,19854.9,187.008,19854.90
2022-09-06 04:05:00,1662447900000,19854.9,19874.1,19854.9,19868.2,319.885,19868.20
2022-09-06 04:06:00,1662447960000,19868.1,19874.1,19865.3,19872.3,463.266,19872.30
2022-09-06 04:07:00,1662448020000,19872.3,19879.2,19872.3,19879.2,290.906,19879.20
2022-09-06 04:08:00,1662448080000,19879.1,19888.0,19867.3,19880.1,523.003,19880.10
2022-09-06 04:09:00,1662448140000,19880.0,19880.4,19869.3,19870.6,334.229,19870.60
2022-09-06 04:10:00,1662448200000,19870.5,19883.9,19870.5,19878.4,419.247,19878.40
2022-09-06 04:11:00,1662448260000,19878.4,19882.0,19868.0,19870.9,409.727,19870.90
2022-09-06 04:12:00,1662448320000,19870.9,19870.9,19854.0,19858.7,352.265,19858.70
2022-09-06 04:13:00,1662448380000,19858.6,19869.4,19858.6,19865.1,166.046,19865.10
2022-09-06 04:14:00,1662448440000,19865.1,19886.3,19865.0,19876.2,427.457,19876.20
2022-09-06 04:15:00,1662448500000,19876.2,19934.0,19876.1,19924.4,3669.845,19924.40
2022-09-06 04:16:00,1662448560000,19924.4,19924.5,19908.1,19908.2,1077.345,19908.20
2022-09-06 04:17:00,1662448620000,19908.2,19919.2,19905.0,19908.2,705.13,19908.20
2022-09-06 04:18:00,1662448680000,19908.3,19914.4,19891.0,19892.0,925.49,19892.00
2022-09-06 04:19:00,1662448740000,19892.0,19898.2,19883.9,19898.2,393.143,19898.20
2022-09-06 04:20:00,1662448800000,19898.1,19907.6,19898.1,19907.5,369.554,19907.50
2022-09-06 04:21:00,1662448860000,19907.5,19921.6,19907.5,19909.0,577.18,19909.00
2022-09-06 04:22:00,1662448920000,19909.0,19921.0,19908.9,19910.5,462.088,19910.50
2022-09-06 04:23:00,1662448980000,19910.5,19919.4,19908.9,19916.8,349.704,19916.80
2022-09-06 04:24:00,1662449040000,19916.8,19926.3,19916.8,19920.5,433.272,19920.50
2022-09-06 04:25:00,1662449100000,19920.5,19930.0,19920.5,19921.2,454.305,19921.20
2022-09-06 04:26:00,1662449160000,19921.3,19930.0,19921.3,19924.4,511.321,19924.40
2022-09-06 04:27:00,1662449220000,19924.5,19929.6,19921.1,19928.8,298.903,19928.80
2022-09-06 04:28:00,1662449280000,19928.7,19932.5,19925.8,19929.2,430.54,19929.20
2022-09-06 04:29:00,1662449340000,19929.1,19939.5,19929.1,19938.8,562.181,19938.80
2022-09-06 04:30:00,1662449400000,19938.8,19940.0,19929.3,19934.3,582.417,19934.30
2022-09-06 04:31:00,1662449460000,19934.2,19935.7,19908.8,19910.9,578.095,19910.90
2022-09-06 04:32:00,1662449520000,19910.9,19917.8,19890.2,19890.2,754.972,19890.20
2022-09-06 04:33:00,1662449580000,19890.2,19897.2,19887.3,19894.9,805.747,19894.90
2022-09-06 04:34:00,1662449640000,19894.9,19895.0,19890.1,19891.5,254.754,19891.50
2022-09-06 04:35:00,1662449700000,19891.6,19904.8,19883.0,19889.1,585.606,19889.10
2022-09-06 04:36:00,1662449760000,19889.1,19915.4,19889.1,19908.7,424.871,19908.70
2022-09-06 04:37:00,1662449820000,19908.8,19916.1,19908.0,19908.0,304.985,19908.00
2022-09-06 04:38:00,1662449880000,19908.0,19915.6,19896.2,19915.0,883.333,19915.00
2022-09-06 04:39:00,1662449940000,19915.0,19917.7,19906.3,19911.1,458.395,19911.10
2022-09-06 04:40:00,1662450000000,19911.1,19913.9,19903.5,19906.2,341.396,19906.20
2022-09-06 04:41:00,1662450060000,19906.2,19918.0,19901.8,19913.7,601.112,19913.70
2022-09-06 04:42:00,1662450120000,19913.6,19916.6,19905.0,19906.9,231.431,19906.90
2022-09-06 04:43:00,1662450180000,19906.9,19910.0,19903.1,19903.2,144.848,19903.20
2022-09-06 04:44:00,1662450240000,19903.1,19903.1,19887.0,19887.1,344.354,19887.10
2022-09-06 04:45:00,1662450300000,19887.1,19887.1,19868.2,19879.9,1125.08,19879.90
2022-09-06 04:46:00,1662450360000,19880.0,19893.6,19879.9,19890.4,239.916,19890.40
2022-09-06 04:47:00,1662450420000,19890.4,19899.8,19890.3,19897.4,368.149,19897.40
2022-09-06 04:48:00,1662450480000,19897.4,19903.5,19893.0,19893.0,265.696,19893.00
2022-09-06 04:49:00,1662450540000,19893.0,19895.0,19882.3,19888.1,248.798,19888.10
